,Category,Rating,Reviews,Size,Installs,Free,Price,Avalible_age,Genres
841,EDUCATION,3.5,1405,7300000.0,100000,0,0.0,0,Education
842,EDUCATION,4.2,69498,7300000.0,10000000,0,0.0,0,Education
843,EDUCATION,4.4,148549,59000000.0,10000000,0,0.0,0,Education;Education
844,EDUCATION,4.4,84311,41000000.0,5000000,0,0.0,0,Education
845,EDUCATION,4.6,211856,41000000.0,10000000,0,0.0,0,Education
846,EDUCATION,4.3,206532,21000000.0,10000000,0,0.0,1,Education
847,EDUCATION,4.5,172508,76000000.0,5000000,0,0.0,0,Education;Education
848,EDUCATION,4.8,256079,7600000.0,1000000,0,0.0,1,Education
849,EDUCATION,4.4,2078,7600000.0,100000,0,0.0,0,Education;Education
850,EDUCATION,4.1,16103,13000000.0,1000000,0,0.0,0,Education
851,EDUCATION,4.9,11,63000000.0,1000,1,3.99,0,Education;Pretend Play
852,EDUCATION,4.7,21,44000000.0,1000,1,5.99,0,Education;Education
853,EDUCATION,4.7,31085,24000000.0,500000,1,3.99,0,Education;Pretend Play
854,EDUCATION,4.7,3528,24000000.0,100000,1,3.99,0,Education;Pretend Play
855,ENTERTAINMENT,4.4,5456208,24000000.0,100000000,0,0.0,1,Entertainment
856,ENTERTAINMENT,4.0,11656,4500000.0,1000000,0,0.0,0,Entertainment
857,ENTERTAINMENT,4.2,28948,4500000.0,1000000,0,0.0,1,Entertainment
858,ENTERTAINMENT,4.3,296771,11000000.0,10000000,0,0.0,1,Entertainment
859,ENTERTAINMENT,4.5,470089,11000000.0,50000000,0,0.0,0,Entertainment;Music & Video
860,ENTERTAINMENT,3.5,10939,4600000.0,10000000,0,0.0,0,Entertainment
861,ENTERTAINMENT,4.2,98509,4600000.0,5000000,0,0.0,0,Entertainment
862,ENTERTAINMENT,3.1,5241,4600000.0,5000000,0,0.0,0,Entertainment
863,ENTERTAINMENT,4.6,22508,3300000.0,10000000,0,0.0,0,Entertainment
864,ENTERTAINMENT,4.2,10291,6500000.0,5000000,0,0.0,1,Entertainment
865,ENTERTAINMENT,4.3,7165362,6500000.0,1000000000,0,0.0,1,Entertainment
866,ENTERTAINMENT,4.3,4885646,6500000.0,100000000,0,0.0,1,Entertainment
867,ENTERTAINMENT,4.1,141980,6500000.0,5000000,0,0.0,1,Entertainment
868,ENTERTAINMENT,3.8,6979,12000000.0,1000000,0,0.0,0,Entertainment
869,ENTERTAINMENT,3.4,46618,12000000.0,5000000,0,0.0,1,Entertainment
870,ENTERTAINMENT,4.3,103078,5600000.0,5000000,0,0.0,0,Entertainment
871,ENTERTAINMENT,4.4,17682,9700000.0,1000000,0,0.0,0,Entertainment
872,ENTERTAINMENT,4.4,37000,15000000.0,1000000,0,0.0,2,Entertainment
873,ENTERTAINMENT,4.0,175528,15000000.0,10000000,0,0.0,0,Entertainment
874,ENTERTAINMENT,3.7,1828284,52000000.0,100000000,0,0.0,0,Entertainment
875,ENTERTAINMENT,3.9,34923,52000000.0,5000000,0,0.0,1,Entertainment
876,ENTERTAINMENT,4.5,684116,52000000.0,10000000,0,0.0,1,Entertainment
877,ENTERTAINMENT,4.4,46916,4500000.0,1000000,0,0.0,0,Entertainment
878,ENTERTAINMENT,4.3,407698,4500000.0,10000000,0,0.0,1,Entertainment
879,ENTERTAINMENT,4.2,702975,49000000.0,50000000,0,0.0,0,Entertainment
880,ENTERTAINMENT,4.2,32458,18000000.0,5000000,0,0.0,0,Entertainment
881,ENTERTAINMENT,4.5,235496,13000000.0,10000000,0,0.0,0,Entertainment;Brain Games
882,ENTERTAINMENT,4.7,11661,4000000.0,1000000,0,0.0,0,Entertainment
883,ENTERTAINMENT,4.5,653008,16000000.0,10000000,0,0.0,0,Entertainment
884,ENTERTAINMENT,4.5,23063,17000000.0,1000000,0,0.0,0,Entertainment;Brain Games
885,ENTERTAINMENT,3.4,87384,17000000.0,10000000,0,0.0,0,Entertainment
886,ENTERTAINMENT,4.2,411683,24000000.0,50000000,0,0.0,1,Entertainment
887,ENTERTAINMENT,4.3,8918,24000000.0,1000000,0,0.0,0,Entertainment;Creativity
888,ENTERTAINMENT,4.2,501498,12000000.0,100000000,0,0.0,1,Entertainment
889,ENTERTAINMENT,4.6,2133296,12000000.0,50000000,0,0.0,1,Entertainment
890,ENTERTAINMENT,4.1,29690,78000000.0,1000000,0,0.0,1,Entertainment
891,ENTERTAINMENT,4.2,130549,78000000.0,5000000,0,0.0,1,Entertainment
892,ENTERTAINMENT,4.2,613059,25000000.0,50000000,0,0.0,0,Entertainment
893,ENTERTAINMENT,4.3,1633682,57000000.0,100000000,0,0.0,0,Entertainment
894,ENTERTAINMENT,4.4,42050,57000000.0,1000000,0,0.0,1,Entertainment
895,ENTERTAINMENT,3.9,2646,9100000.0,100000,0,0.0,1,Entertainment
896,ENTERTAINMENT,4.1,21867,39000000.0,1000000,0,0.0,1,Entertainment
897,ENTERTAINMENT,4.3,32732,39000000.0,1000000,0,0.0,0,Entertainment
898,ENTERTAINMENT,4.5,653008,16000000.0,10000000,0,0.0,0,Entertainment
899,ENTERTAINMENT,4.6,243747,16000000.0,10000000,0,0.0,1,Entertainment
900,ENTERTAINMENT,3.6,2639,8500000.0,100000,0,0.0,0,Entertainment
901,ENTERTAINMENT,4.3,1511,12000000.0,100000,0,0.0,0,Entertainment
902,ENTERTAINMENT,4.3,44550,72000000.0,1000000,0,0.0,0,Entertainment
903,ENTERTAINMENT,4.2,501497,12000000.0,100000000,0,0.0,1,Entertainment
904,ENTERTAINMENT,4.4,5456208,12000000.0,100000000,0,0.0,1,Entertainment
905,ENTERTAINMENT,4.1,7813,12000000.0,500000,0,0.0,1,Entertainment
906,ENTERTAINMENT,4.1,1033,16000000.0,100000,0,0.0,1,Entertainment
907,ENTERTAINMENT,4.2,2442,9600000.0,100000,0,0.0,1,Entertainment
908,ENTERTAINMENT,3.9,15254,9600000.0,1000000,0,0.0,1,Entertainment
909,ENTERTAINMENT,4.2,155234,22000000.0,1000000,0,0.0,1,Entertainment
910,ENTERTAINMENT,3.7,310066,22000000.0,10000000,0,0.0,1,Entertainment
911,ENTERTAINMENT,4.5,12216,13000000.0,1000000,0,0.0,1,Entertainment
912,ENTERTAINMENT,3.7,388089,13000000.0,10000000,0,0.0,1,Entertainment
913,ENTERTAINMENT,3.8,92058,12000000.0,10000000,0,0.0,1,Entertainment
914,ENTERTAINMENT,4.3,88185,12000000.0,10000000,0,0.0,2,Entertainment
915,ENTERTAINMENT,3.0,493,23000000.0,50000,0,0.0,0,Entertainment
916,ENTERTAINMENT,4.1,33387,20000000.0,1000000,0,0.0,1,Entertainment
917,ENTERTAINMENT,4.2,123279,25000000.0,10000000,0,0.0,1,Entertainment;Music & Video
918,ENTERTAINMENT,4.1,27424,17000000.0,1000000,0,0.0,1,Entertainment
919,ENTERTAINMENT,3.9,60841,17000000.0,5000000,0,0.0,1,Entertainment
920,ENTERTAINMENT,4.0,29706,19000000.0,1000000,0,0.0,1,Entertainment
921,ENTERTAINMENT,4.4,288150,21000000.0,5000000,0,0.0,1,Entertainment
922,ENTERTAINMENT,4.2,14807,19000000.0,1000000,0,0.0,1,Entertainment
923,ENTERTAINMENT,4.0,319692,19000000.0,10000000,0,0.0,1,Entertainment
924,ENTERTAINMENT,3.9,61201,19000000.0,10000000,0,0.0,1,Entertainment
925,ENTERTAINMENT,4.0,22998,19000000.0,1000000,0,0.0,1,Entertainment
926,ENTERTAINMENT,4.2,12398,19000000.0,1000000,0,0.0,1,Entertainment
927,ENTERTAINMENT,4.0,35928,19000000.0,1000000,0,0.0,1,Entertainment
928,ENTERTAINMENT,4.3,64448,4400000.0,1000000,0,0.0,2,Entertainment
929,ENTERTAINMENT,3.9,22378,19000000.0,1000000,0,0.0,1,Entertainment
930,ENTERTAINMENT,4.2,501498,12000000.0,100000000,0,0.0,1,Entertainment
931,ENTERTAINMENT,4.4,5456599,12000000.0,100000000,0,0.0,1,Entertainment
932,ENTERTAINMENT,4.3,296829,11000000.0,10000000,0,0.0,1,Entertainment
933,ENTERTAINMENT,3.7,310095,11000000.0,10000000,0,0.0,1,Entertainment
934,ENTERTAINMENT,4.3,88185,11000000.0,10000000,0,0.0,2,Entertainment
935,ENTERTAINMENT,3.7,388089,11000000.0,10000000,0,0.0,1,Entertainment
936,ENTERTAINMENT,3.8,92058,12000000.0,10000000,0,0.0,1,Entertainment
937,ENTERTAINMENT,4.2,123279,25000000.0,10000000,0,0.0,1,Entertainment;Music & Video
938,ENTERTAINMENT,4.0,319691,25000000.0,10000000,0,0.0,1,Entertainment
939,ENTERTAINMENT,3.9,60841,25000000.0,5000000,0,0.0,1,Entertainment
940,ENTERTAINMENT,4.4,288150,21000000.0,5000000,0,0.0,1,Entertainment
941,ENTERTAINMENT,4.5,16372,13000000.0,500000,0,0.0,1,Entertainment
942,ENTERTAINMENT,4.1,58028,17000000.0,5000000,0,0.0,1,Entertainment
943,ENTERTAINMENT,4.1,33387,20000000.0,1000000,0,0.0,1,Entertainment
944,ENTERTAINMENT,3.9,61201,20000000.0,10000000,0,0.0,1,Entertainment
945,ENTERTAINMENT,4.5,736864,20000000.0,10000000,0,0.0,1,Entertainment
946,ENTERTAINMENT,4.0,29706,19000000.0,1000000,0,0.0,1,Entertainment
947,ENTERTAINMENT,4.1,27424,17000000.0,1000000,0,0.0,1,Entertainment
948,ENTERTAINMENT,3.6,1968,21000000.0,500000,0,0.0,0,Entertainment;Music & Video
949,ENTERTAINMENT,3.8,35279,15000000.0,1000000,0,0.0,1,Entertainment
950,ENTERTAINMENT,4.0,35931,19000000.0,1000000,0,0.0,1,Entertainment
951,ENTERTAINMENT,4.2,14807,19000000.0,1000000,0,0.0,1,Entertainment
952,ENTERTAINMENT,3.7,17247,7200000.0,1000000,0,0.0,1,Entertainment;Music & Video
953,ENTERTAINMENT,3.8,87723,32000000.0,10000000,0,0.0,1,Entertainment
954,ENTERTAINMENT,3.7,18523,32000000.0,1000000,0,0.0,1,Entertainment
955,ENTERTAINMENT,4.1,182103,32000000.0,10000000,0,0.0,0,Entertainment;Music & Video
956,ENTERTAINMENT,3.7,197774,44000000.0,10000000,0,0.0,2,Entertainment
957,ENTERTAINMENT,3.9,8674,19000000.0,1000000,0,0.0,1,Entertainment
958,ENTERTAINMENT,4.4,5456708,19000000.0,100000000,0,0.0,1,Entertainment
959,ENTERTAINMENT,4.3,296771,11000000.0,10000000,0,0.0,1,Entertainment
960,ENTERTAINMENT,3.9,58082,11000000.0,10000000,0,0.0,1,Entertainment
961,ENTERTAINMENT,3.7,388089,11000000.0,10000000,0,0.0,1,Entertainment
962,ENTERTAINMENT,3.7,310066,11000000.0,10000000,0,0.0,1,Entertainment
963,ENTERTAINMENT,4.2,123279,25000000.0,10000000,0,0.0,1,Entertainment;Music & Video
964,ENTERTAINMENT,4.3,88185,25000000.0,10000000,0,0.0,2,Entertainment
965,ENTERTAINMENT,4.0,319691,25000000.0,10000000,0,0.0,1,Entertainment
966,ENTERTAINMENT,4.1,7813,25000000.0,500000,0,0.0,1,Entertainment
967,ENTERTAINMENT,3.9,60841,25000000.0,5000000,0,0.0,1,Entertainment
968,ENTERTAINMENT,4.5,653008,16000000.0,10000000,0,0.0,0,Entertainment
969,ENTERTAINMENT,3.9,27424,16000000.0,1000000,0,0.0,1,Entertainment
970,ENTERTAINMENT,4.1,33387,20000000.0,1000000,0,0.0,1,Entertainment
971,ENTERTAINMENT,4.3,407719,20000000.0,10000000,0,0.0,1,Entertainment
972,ENTERTAINMENT,4.4,288150,21000000.0,5000000,0,0.0,1,Entertainment
973,ENTERTAINMENT,4.1,115033,30000000.0,10000000,0,0.0,0,Entertainment
974,ENTERTAINMENT,4.0,22997,30000000.0,1000000,0,0.0,1,Entertainment
975,ENTERTAINMENT,3.9,61201,30000000.0,10000000,0,0.0,1,Entertainment
976,ENTERTAINMENT,3.9,801,57000000.0,100000,0,0.0,1,Entertainment
977,ENTERTAINMENT,4.0,29706,19000000.0,1000000,0,0.0,1,Entertainment
978,ENTERTAINMENT,4.1,27424,17000000.0,1000000,0,0.0,1,Entertainment
979,ENTERTAINMENT,4.2,12398,17000000.0,1000000,0,0.0,1,Entertainment
980,ENTERTAINMENT,3.8,35279,15000000.0,1000000,0,0.0,1,Entertainment
981,ENTERTAINMENT,4.0,35931,19000000.0,1000000,0,0.0,1,Entertainment
982,ENTERTAINMENT,3.9,22378,19000000.0,1000000,0,0.0,1,Entertainment
983,ENTERTAINMENT,4.2,14807,19000000.0,1000000,0,0.0,1,Entertainment
984,ENTERTAINMENT,3.7,197774,44000000.0,10000000,0,0.0,2,Entertainment
985,ENTERTAINMENT,3.9,8674,19000000.0,1000000,0,0.0,1,Entertainment
986,ENTERTAINMENT,4.2,8968,35000000.0,1000000,0,0.0,0,Entertainment;Music & Video
987,ENTERTAINMENT,4.3,303,44000000.0,10000,0,0.0,1,Entertainment
988,ENTERTAINMENT,4.3,407719,44000000.0,10000000,0,0.0,1,Entertainment
989,ENTERTAINMENT,4.6,732,44000000.0,100000,0,0.0,0,Entertainment;Music & Video
990,ENTERTAINMENT,4.3,1856,20000000.0,100000,0,0.0,1,Entertainment
991,ENTERTAINMENT,4.6,50725,19000000.0,5000000,0,0.0,0,Entertainment
992,ENTERTAINMENT,4.2,123279,25000000.0,10000000,0,0.0,1,Entertainment;Music & Video
993,ENTERTAINMENT,4.6,243747,25000000.0,10000000,0,0.0,1,Entertainment
994,ENTERTAINMENT,4.5,1575,43000000.0,100000,0,0.0,0,Entertainment
995,ENTERTAINMENT,4.6,6238,43000000.0,100000,1,4.99,0,Entertainment
996,ENTERTAINMENT,3.9,9941,43000000.0,1000000,0,0.0,1,Entertainment
997,ENTERTAINMENT,4.2,23666,3600000.0,1000000,0,0.0,1,Entertainment
998,ENTERTAINMENT,4.4,67554,7700000.0,1000000,0,0.0,1,Entertainment
999,ENTERTAINMENT,4.2,38769,44000000.0,1000000,0,0.0,2,Entertainment
1000,ENTERTAINMENT,4.3,160164,12000000.0,10000000,0,0.0,1,Entertainment
1001,ENTERTAINMENT,4.6,3771,53000000.0,100000,1,2.99,2,Entertainment
1002,ENTERTAINMENT,4.3,256664,77000000.0,10000000,0,0.0,0,Entertainment
1003,ENTERTAINMENT,4.5,787177,77000000.0,10000000,0,0.0,0,Entertainment
1004,EVENTS,4.0,3782,9500000.0,100000,0,0.0,0,Events
1005,EVENTS,4.0,40113,36000000.0,5000000,0,0.0,0,Events
1006,EVENTS,4.5,7074,6300000.0,500000,0,0.0,0,Events
1007,EVENTS,4.5,2153,5900000.0,50000,0,0.0,0,Events
1008,EVENTS,4.0,26089,5900000.0,5000000,0,0.0,0,Events
1009,EVENTS,4.0,20611,12000000.0,1000000,0,0.0,1,Events
1010,EVENTS,4.2,811,2800000.0,10000,0,0.0,0,Events
1011,EVENTS,4.4,15558,26000000.0,1000000,0,0.0,0,Events
1012,EVENTS,4.6,573,8700000.0,100000,0,0.0,0,Events
1014,EVENTS,4.6,8232,53000000.0,1000000,0,0.0,0,Events
1015,EVENTS,4.1,3089,53000000.0,100000,0,0.0,0,Events
1016,EVENTS,4.6,3874,14000000.0,100000,0,0.0,0,Events
1017,EVENTS,4.4,464,8900000.0,100000,0,0.0,0,Events
1018,EVENTS,4.6,731,11000000.0,50000,0,0.0,0,Events
1019,EVENTS,4.9,69,334000.0,1000,0,0.0,1,Events
1020,EVENTS,4.5,8800,24000000.0,1000000,0,0.0,0,Events
1021,EVENTS,4.6,99,13000000.0,10000,0,0.0,0,Events
1022,EVENTS,4.7,30,13000000.0,500,0,0.0,1,Events
1023,EVENTS,4.3,456,2800000.0,50000,0,0.0,0,Events
1026,EVENTS,4.2,3200,2800000.0,100000,0,0.0,1,Events
1027,EVENTS,4.3,5839,3500000.0,100000,0,0.0,0,Events
1028,EVENTS,5.0,4,61000000.0,500,0,0.0,0,Events
1029,EVENTS,4.4,663,6000000.0,100000,0,0.0,0,Events
1030,EVENTS,5.0,16,2300000.0,100,0,0.0,0,Events
1031,EVENTS,4.5,1065,9000000.0,100000,0,0.0,0,Events
1035,EVENTS,4.5,1953,9000000.0,100000,0,0.0,1,Events
1036,EVENTS,4.8,12,29000000.0,1000,0,0.0,1,Events
1037,EVENTS,4.4,4298,4400000.0,100000,0,0.0,0,Events
1038,EVENTS,5.0,1,21000000.0,100,0,0.0,0,Events
1040,EVENTS,3.7,100,27000000.0,50000,0,0.0,0,Events
1042,EVENTS,4.1,399,24000000.0,100000,0,0.0,0,Events
1044,EVENTS,4.8,28,6300000.0,1000,0,0.0,0,Events
1047,EVENTS,4.6,7,3800000.0,500,0,0.0,1,Events
1048,FINANCE,4.4,124424,3800000.0,10000000,0,0.0,0,Finance
1049,FINANCE,4.4,39041,3800000.0,1000000,0,0.0,0,Finance
1050,FINANCE,3.6,52306,42000000.0,5000000,0,0.0,0,Finance
1051,FINANCE,3.7,36718,42000000.0,5000000,0,0.0,0,Finance
1052,FINANCE,3.8,42644,19000000.0,5000000,0,0.0,0,Finance
1053,FINANCE,4.2,278082,70000000.0,10000000,0,0.0,0,Finance
1054,FINANCE,4.2,6076,32000000.0,500000,0,0.0,0,Finance
1055,FINANCE,4.2,112656,93000000.0,5000000,0,0.0,0,Finance
1056,FINANCE,3.3,335738,93000000.0,10000000,0,0.0,0,Finance
1057,FINANCE,3.4,31906,93000000.0,1000000,0,0.0,0,Finance
1058,FINANCE,4.3,20672,93000000.0,1000000,0,0.0,0,Finance
1059,FINANCE,4.2,957973,40000000.0,10000000,0,0.0,0,Finance
1060,FINANCE,4.7,130582,24000000.0,5000000,0,0.0,0,Finance
1061,FINANCE,4.1,31218,24000000.0,1000000,0,0.0,0,Finance
1062,FINANCE,4.7,167168,20000000.0,1000000,0,0.0,0,Finance
1063,FINANCE,4.0,34428,15000000.0,10000000,0,0.0,0,Finance
1064,FINANCE,3.6,15247,28000000.0,1000000,0,0.0,0,Finance
1065,FINANCE,4.0,48445,10000000.0,5000000,0,0.0,0,Finance
1066,FINANCE,3.6,35518,10000000.0,1000000,0,0.0,0,Finance
1067,FINANCE,4.3,12185,10000000.0,1000000,0,0.0,0,Finance
1068,FINANCE,4.2,36746,10000000.0,5000000,0,0.0,0,Finance
1069,FINANCE,4.2,21996,14000000.0,1000000,0,0.0,0,Finance
1070,FINANCE,4.1,138371,14000000.0,5000000,0,0.0,0,Finance
1071,FINANCE,4.0,12073,42000000.0,1000000,0,0.0,0,Finance
1072,FINANCE,4.1,111632,65000000.0,1000000,0,0.0,0,Finance
1073,FINANCE,4.4,250706,37000000.0,10000000,0,0.0,0,Finance
1074,FINANCE,4.7,706301,37000000.0,10000000,0,0.0,0,Finance
1075,FINANCE,4.5,64959,39000000.0,1000000,0,0.0,0,Finance
1076,FINANCE,4.3,659741,47000000.0,50000000,0,0.0,0,Finance
1077,FINANCE,4.6,510392,79000000.0,10000000,0,0.0,0,Finance
1078,FINANCE,4.3,7215,18000000.0,1000000,0,0.0,0,Finance
1079,FINANCE,4.0,25508,18000000.0,1000000,0,0.0,0,Finance
1080,FINANCE,4.5,60449,100000000.0,1000000,0,0.0,0,Finance
1081,FINANCE,4.5,381788,32000000.0,10000000,0,0.0,0,Finance
1082,FINANCE,3.6,10697,46000000.0,1000000,0,0.0,0,Finance
1083,FINANCE,4.2,347838,46000000.0,100000000,0,0.0,0,Finance
1084,FINANCE,4.1,31804,9800000.0,5000000,0,0.0,0,Finance
1085,FINANCE,3.5,3856,8199999.999999999,1000000,0,0.0,0,Finance
1086,FINANCE,4.4,199684,18000000.0,5000000,0,0.0,0,Finance
1087,FINANCE,4.0,44545,18000000.0,1000000,0,0.0,0,Finance
1088,FINANCE,4.5,1336246,39000000.0,10000000,0,0.0,0,Finance
1089,FINANCE,4.2,257,44000000.0,10000,0,0.0,0,Finance
1090,FINANCE,4.6,57493,44000000.0,1000000,0,0.0,0,Finance
1091,FINANCE,4.2,283,5000000.0,100000,0,0.0,0,Finance
1092,FINANCE,4.8,12304,21000000.0,100000,0,0.0,0,Finance
1093,FINANCE,4.5,8188,22000000.0,100000,0,0.0,0,Finance
1094,FINANCE,4.2,11919,23000000.0,1000000,0,0.0,0,Finance
1095,FINANCE,4.3,45957,23000000.0,1000000,0,0.0,0,Finance
1096,FINANCE,4.2,347838,23000000.0,100000000,0,0.0,0,Finance
1097,FINANCE,4.4,126431,23000000.0,1000000,0,0.0,0,Finance
1098,FINANCE,4.4,21570,27000000.0,1000000,0,0.0,0,Finance
1099,FINANCE,4.6,134564,27000000.0,5000000,0,0.0,0,Finance
1100,FINANCE,4.2,283,5000000.0,100000,0,0.0,0,Finance
1101,FINANCE,4.6,16961,32000000.0,500000,0,0.0,0,Finance
1102,FINANCE,4.6,111254,7400000.0,1000000,0,0.0,0,Finance
1103,FINANCE,4.4,7731,24000000.0,100000,0,0.0,0,Finance
1104,FINANCE,4.3,5928,22000000.0,500000,0,0.0,0,Finance
1105,FINANCE,4.2,15703,22000000.0,1000000,0,0.0,0,Finance
1106,FINANCE,4.2,6148,10000000.0,1000000,0,0.0,0,Finance
1107,FINANCE,3.8,861,17000000.0,100000,0,0.0,0,Finance
1108,FINANCE,4.5,8662,38000000.0,100000,0,0.0,0,Finance
1109,FINANCE,4.6,23130,46000000.0,1000000,0,0.0,0,Finance
1110,FINANCE,4.6,69973,3800000.0,1000000,0,0.0,0,Finance
1111,FINANCE,4.7,1311,9300000.0,50000,0,0.0,0,Finance
1112,FINANCE,4.6,26587,8400000.0,1000000,0,0.0,0,Finance
1113,FINANCE,4.6,2417,28000000.0,100000,0,0.0,0,Finance
1114,FINANCE,4.7,706302,28000000.0,10000000,0,0.0,0,Finance
1115,FINANCE,3.8,1054,9700000.0,100000,0,0.0,0,Finance
1116,FINANCE,4.3,25166,11000000.0,1000000,0,0.0,0,Finance
1117,FINANCE,4.3,129304,11000000.0,5000000,0,0.0,0,Finance
1118,FINANCE,4.5,19870,7400000.0,1000000,0,0.0,0,Finance
1119,FINANCE,4.6,3596,19000000.0,100000,0,0.0,0,Finance
1120,FINANCE,4.6,161440,16000000.0,1000000,0,0.0,0,Finance
1121,FINANCE,4.7,7514,14000000.0,100000,0,0.0,0,Finance
1122,FINANCE,4.5,46106,22000000.0,1000000,0,0.0,0,Finance
1123,FINANCE,4.4,15141,25000000.0,1000000,0,0.0,0,Finance
1124,FINANCE,3.9,714,3600000.0,50000,0,0.0,0,Finance
1125,FINANCE,4.5,42410,3600000.0,1000000,0,0.0,0,Finance
1126,FINANCE,4.6,260547,3600000.0,5000000,0,0.0,0,Finance
1127,FINANCE,4.1,4344,4500000.0,500000,0,0.0,0,Finance
1128,FINANCE,4.5,22808,4500000.0,1000000,0,0.0,0,Finance
1129,FINANCE,4.4,42809,23000000.0,1000000,0,0.0,0,Finance
1130,FINANCE,4.5,16808,23000000.0,1000000,0,0.0,0,Finance
1131,FINANCE,4.6,157505,23000000.0,5000000,0,0.0,0,Finance
1132,FINANCE,4.2,24647,23000000.0,1000000,0,0.0,0,Finance
1133,FINANCE,4.4,1922,4200000.0,100000,0,0.0,0,Finance
1134,FINANCE,4.1,3334,4200000.0,500000,0,0.0,0,Finance
1135,FINANCE,3.9,10658,58000000.0,1000000,0,0.0,0,Finance
1136,FINANCE,4.6,57493,58000000.0,1000000,0,0.0,0,Finance
1137,FINANCE,4.5,78361,22000000.0,1000000,0,0.0,0,Finance
1138,FINANCE,3.7,2594,22000000.0,500000,0,0.0,0,Finance
1139,FINANCE,4.1,13868,1400000.0,1000000,0,0.0,0,Finance
1140,FINANCE,4.4,135952,1400000.0,5000000,0,0.0,0,Finance
1141,FINANCE,4.6,11066,9100000.0,500000,0,0.0,0,Finance
1142,FINANCE,4.5,8188,22000000.0,100000,0,0.0,0,Finance
1143,FINANCE,4.3,45962,22000000.0,1000000,0,0.0,0,Finance
1144,FINANCE,4.3,34861,22000000.0,1000000,0,0.0,0,Finance
1145,FINANCE,4.3,37580,22000000.0,5000000,0,0.0,0,Finance
1146,FINANCE,4.4,281485,22000000.0,5000000,0,0.0,0,Finance
1147,FINANCE,4.3,685,21000000.0,50000,0,0.0,0,Finance
1148,FINANCE,4.4,126447,21000000.0,1000000,0,0.0,0,Finance
1149,FINANCE,4.3,129304,21000000.0,5000000,0,0.0,0,Finance
1150,FINANCE,4.4,3780,11000000.0,100000,0,0.0,0,Finance
1151,FINANCE,4.1,15192,38000000.0,1000000,0,0.0,0,Finance
1152,FINANCE,4.4,5950,12000000.0,500000,0,0.0,0,Finance
1153,FINANCE,4.2,15993,45000000.0,1000000,0,0.0,0,Finance
1154,FINANCE,4.3,5905,50000000.0,500000,0,0.0,0,Finance
1155,FINANCE,4.4,7731,24000000.0,100000,0,0.0,0,Finance
1156,FINANCE,4.3,659760,47000000.0,50000000,0,0.0,0,Finance
1157,FINANCE,4.3,14627,23000000.0,1000000,0,0.0,0,Finance
1158,FINANCE,3.9,1098,46000000.0,100000,0,0.0,0,Finance
1159,FINANCE,4.1,2898,45000000.0,100000,0,0.0,0,Finance
1160,FINANCE,4.1,70782,50000000.0,1000000,0,0.0,0,Finance
1161,FINANCE,4.2,11264,24000000.0,1000000,0,0.0,0,Finance
1162,FINANCE,4.5,100997,33000000.0,5000000,0,0.0,0,Finance
1163,FINANCE,4.2,347874,33000000.0,100000000,0,0.0,0,Finance
1164,FINANCE,4.7,3290,12000000.0,50000,0,0.0,0,Finance
1165,FINANCE,4.4,341090,53000000.0,10000000,0,0.0,0,Finance
1166,FINANCE,4.6,964,14000000.0,10000,0,0.0,0,Finance
1167,FINANCE,4.6,87951,68000000.0,5000000,0,0.0,0,Finance
1168,FINANCE,4.4,250719,37000000.0,10000000,0,0.0,0,Finance
1169,FINANCE,4.6,510401,79000000.0,10000000,0,0.0,0,Finance
1170,FINANCE,4.3,24729,32000000.0,1000000,0,0.0,0,Finance
1171,FINANCE,4.0,78306,46000000.0,5000000,0,0.0,0,Finance
1172,FINANCE,4.4,43313,40000000.0,1000000,0,0.0,0,Finance
1173,FINANCE,4.6,1374549,32000000.0,10000000,0,0.0,0,Finance
1174,FINANCE,4.2,208463,32000000.0,10000000,0,0.0,0,Finance
1175,FINANCE,4.1,6998,24000000.0,1000000,0,0.0,0,Finance
1176,FOOD_AND_DRINK,3.6,145323,42000000.0,10000000,0,0.0,0,Food & Drink
1178,FOOD_AND_DRINK,4.1,64784,13000000.0,10000000,0,0.0,0,Food & Drink
1179,FOOD_AND_DRINK,4.6,32997,13000000.0,1000000,0,0.0,0,Food & Drink
1181,FOOD_AND_DRINK,4.7,2707,8900000.0,100000,0,0.0,0,Food & Drink
1182,FOOD_AND_DRINK,4.7,129737,8900000.0,1000000,0,0.0,1,Food & Drink
1183,FOOD_AND_DRINK,4.7,611136,19000000.0,10000000,0,0.0,0,Food & Drink
1184,FOOD_AND_DRINK,4.7,6118,19000000.0,1000000,0,0.0,0,Food & Drink
1185,FOOD_AND_DRINK,4.1,2473,14000000.0,500000,0,0.0,0,Food & Drink
1186,FOOD_AND_DRINK,3.4,109784,64000000.0,10000000,0,0.0,0,Food & Drink
1187,FOOD_AND_DRINK,3.8,3320,8400000.0,500000,0,0.0,0,Food & Drink
1188,FOOD_AND_DRINK,3.7,61,11000000.0,50000,0,0.0,0,Food & Drink
1189,FOOD_AND_DRINK,4.2,68103,66000000.0,1000000,0,0.0,0,Food & Drink
1190,FOOD_AND_DRINK,3.1,8412,66000000.0,1000000,0,0.0,0,Food & Drink
1191,FOOD_AND_DRINK,3.5,10741,41000000.0,1000000,0,0.0,0,Food & Drink
1192,FOOD_AND_DRINK,4.7,3803,15000000.0,500000,0,0.0,0,Food & Drink
1193,FOOD_AND_DRINK,4.5,155944,35000000.0,5000000,0,0.0,0,Food & Drink
